full_name,email_address,address,country,credit_card_number,is_chargemap_pro_user,invoices_count,paid_invoices_count,current_debt_amount,feedback_count,payment_mean,payment_time_avg,is_fraud
Lori Campbell,krause330@fraudmail.com,"879 Samantha Drives
West Jessicaview, LA 30647",Tuvalu,4586769590175691513,True,11,5,3021.04,0,Paypal,26.048934618874814,1
John Williams,williams772@fraudmail.com,"USNS Smith
FPO AA 66837",Netherlands,4410843511896325,True,18,5,4909.79,1,Crypto,30.391288226902333,1
David Miller,white801@fraudmail.com,"17058 Ashley Streets Suite 142
South Todd, AR 06276",Eritrea,5405665485980361,True,5,3,3196.77,1,Crypto,51.8741167312579,1
Ronald Reyes,banks456@fraudmail.com,"38837 Bridges Stream Apt. 765
Carlaborough, TX 53339",Lithuania,3575548450401853,True,13,4,2468.83,1,Card,35.564994619843105,1
Katelyn Mcgrath,davis502@fraudmail.com,"26173 Beth Island Apt. 463
Lake Michael, FM 17776",Barbados,4542183284457236756,True,2,2,2657.67,1,Crypto,43.56169552639601,1
Anthony Woods,santos827@fraudmail.com,"487 Mario Fords Apt. 575
West Brandonfort, MN 87966",Brunei Darussalam,346929775147732,True,3,3,4642.84,0,Card,49.10939496592745,1
Andrew Bennett,stevens544@fraudmail.com,"504 Ali Roads Suite 452
New Scotttown, PR 09477",Belgium,180039985409317,True,5,5,4828.94,0,Crypto,46.7146462294379,1
Kirk Johnson,bennett207@fraudmail.com,"8681 Brian Pike Apt. 471
Port Kimfurt, WA 02394",Maldives,6011768541762288,True,3,2,3726.02,0,Paypal,16.000829475211933,1
Kevin Patel,stewart105@fraudmail.com,"7079 Amy Wells
Maryborough, IA 57842",Jamaica,180039985409317,True,8,0,3506.56,0,Paypal,58.130142793031844,1
Lauren Whitney,daniels641@fraudmail.com,"708 Christian Lake
New Ianport, CO 52220",Indonesia,30252470016883,True,3,0,2066.12,0,Paypal,40.56237341975712,1
Tracey Pham,lee139@fraudmail.com,"186 Padilla Groves
Dawnberg, NM 19915",Argentina,346660895632895,True,16,1,4788.77,0,Crypto,45.52499755777976,1
Mr. Ronald Jarvis DDS,sanchez473@fraudmail.com,"83741 Rhodes Cliff
Glovermouth, FM 17183",Tunisia,213138870141323,True,14,0,1864.91,0,Crypto,28.345120390699023,1
Austin Davidson,rivera815@fraudmail.com,"487 Mario Fords Apt. 575
West Brandonfort, MN 87966",Palau,4722515004386799,True,12,2,217.57,0,Crypto,42.88564096027404,1
Frank Gould,howard418@fraudmail.com,"577 Dawn Ford Suite 684
New Nicholasport, WA 49099",Uruguay,36458785263482,True,13,0,488.61,0,Crypto,56.4235949590132,1
Angela Graham,taylor319@fraudmail.com,"2280 Adam Mall Suite 694
Donaldville, MN 17336",Guernsey,4742764057858763310,True,9,1,1398.45,1,Crypto,15.134727067851943,1
John Lewis,bell478@fraudmail.com,"683 Ross Lock
Janetton, AL 07146",Brazil,4979640535044,True,20,2,1363.82,0,Card,42.122776651643335,1
Aaron Stanley,washington562@fraudmail.com,"248 Holly Place
North Elizabethburgh, SD 78441",Saint Helena,213144607253464,True,12,5,2141.24,1,Card,53.067539179618294,1
Deborah Cross,brown999@fraudmail.com,"270 Debra Walk
North Lorimouth, MH 27551",Zambia,180039985409317,True,3,1,1956.9,0,Card,26.498946156383838,1
Anita Smith,gray201@fraudmail.com,"8545 David Coves Suite 447
Dawntown, MO 48910",Guadeloupe,4491073133887708,True,19,3,4284.2,0,Paypal,30.46221068066533,1
Heather Peterson,nguyen467@fraudmail.com,"7397 Young Plaza Suite 431
Lake Sarahfurt, MN 82365",Western Sahara,4650480310445145907,True,1,0,1805.24,1,Crypto,23.500774069568315,1
Dustin Martin,gonzalez966@fraudmail.com,"2943 Timothy Manors Apt. 478
West Jacobtown, AS 38478",Solomon Islands,3586814035655828,True,12,0,4461.73,1,Paypal,19.842355823398453,1
Patrick Fisher,villarreal499@fraudmail.com,"USCGC Fisher
FPO AA 22615",Equatorial Guinea,3517546646759839,True,2,1,2737.57,1,Card,30.209150105003165,1
Joseph Cook,green560@fraudmail.com,"29169 Erica Mission
Munozview, HI 52618",United Arab Emirates,6011768541762288,True,7,1,3253.23,1,Crypto,47.13572329302522,1
Tamara Cabrera,roberson278@fraudmail.com,"PSC 4063, Box 3516
APO AE 87332",Andorra,3502939149502706,True,7,2,2569.88,1,Crypto,54.87004735448091,1
Michael Martin,miller789@fraudmail.com,"25099 Stephanie Islands Suite 705
South Rickyshire, VT 69705",Montenegro,3516400971976652,True,9,0,2465.17,0,Paypal,52.65333873160947,1
Jill Ryan,perez249@fraudmail.com,"2867 Debra Trafficway
Rogersport, SD 60650",Austria,38452255747916,True,15,0,445.44,1,Card,33.11923806306673,1
Joshua Jones,smith134@fraudmail.com,"94351 Martinez Motorway Suite 938
Port Johnchester, NJ 93154",Switzerland,4742764057858763310,True,11,1,1554.97,0,Paypal,41.08302995089345,1
Derrick Mueller,carter362@fraudmail.com,"3253 Sarah Pines Apt. 813
South Jesseland, RI 53094",Lao People's Democratic Republic,3545159965057805,True,10,3,2993.74,0,Card,30.15786609665166,1
Charlene Gardner,stephens911@fraudmail.com,"9920 Richardson Ways Apt. 836
North Mitchellside, TX 30933",Latvia,3591130382179103,True,9,2,3257.04,0,Crypto,17.596368730652216,1
Sherri Gibson,maxwell351@fraudmail.com,"52146 Mcdonald Cliffs Apt. 946
Nathanview, WA 28036",Luxembourg,4410843511896325,True,8,4,2386.52,1,Card,33.10063358009995,1
Victoria Patterson,murphy915@fraudmail.com,"708 Christian Lake
New Ianport, CO 52220",Central African Republic,375943245952401,True,7,4,2507.76,0,Crypto,49.78342062854427,1
Brenda Parker,gutierrez706@fraudmail.com,"90253 Diaz Cliffs Apt. 085
Lake Jared, PA 22036",Guyana,4042238921520720391,True,3,2,1962.91,1,Paypal,17.762835865401062,1
Bryan Jenkins,tyler305@fraudmail.com,"54723 Michael Station
Woodsberg, IN 33922",Moldova,6011701030663899,True,17,5,2147.99,1,Crypto,21.03674650160439,1
Brooke Sutton,kim843@fraudmail.com,"204 Ricardo Mountain Suite 109
New Heather, AZ 96453",Guadeloupe,38506112394376,True,4,2,1777.37,1,Paypal,40.91029789877361,1
Emily Stevens MD,sharp862@fraudmail.com,"9463 Knox Road
Port Derrickberg, IL 51912",Panama,3553818983349200,True,17,0,4993.24,1,Crypto,19.405496299091755,1
Vicki Garza,marshall565@fraudmail.com,"2075 Butler Knolls
Josephborough, ME 40651",Nigeria,4722515004386799,True,11,4,4918.93,1,Crypto,20.909467899207023,1
Christy King,moreno629@fraudmail.com,"822 Hernandez Ford Apt. 247
Lake Gregory, WV 00630",Papua New Guinea,4590193270298266828,True,18,3,3637.43,1,Card,42.30150465496912,1
Jerry Garcia,jacobs973@fraudmail.com,"77043 Wood Knoll
Josephland, LA 74323",Croatia,4613270255710,True,19,3,1183.04,0,Crypto,44.53054801847594,1
Daniel Madden,cook603@fraudmail.com,"7504 Justin Ferry
North Susan, MP 89597",Iceland,4742764057858763310,True,16,2,2549.32,0,Crypto,22.950172873010086,1
Paul Moore,howard367@fraudmail.com,"17058 Ashley Streets Suite 142
South Todd, AR 06276",Turkmenistan,3540673792638038,True,16,1,433.58,1,Paypal,35.12695036670465,1
Ashley Lee,glenn413@fraudmail.com,"7678 Robinson Junction
Shawnview, MI 66948",Afghanistan,4039421319967,True,18,3,2181.21,1,Card,55.76664634386227,1
Jennifer Contreras,phillips153@fraudmail.com,"77043 Wood Knoll
Josephland, LA 74323",Ethiopia,4583345216447711729,True,1,1,2226.13,0,Crypto,33.60616456206455,1
Lori Joseph,wilson378@fraudmail.com,"54723 Michael Station
Woodsberg, IN 33922",Turkmenistan,4013333187848652,True,9,1,2748.26,1,Paypal,50.37385841765231,1
Scott Gray,larson992@fraudmail.com,"7678 Robinson Junction
Shawnview, MI 66948",Chile,213193204558551,True,18,5,1729.06,0,Card,52.23875861503377,1
John Henderson,ferguson891@fraudmail.com,"9463 Knox Road
Port Derrickberg, IL 51912",Nicaragua,4952424430951386,True,20,1,1533.05,1,Paypal,47.45019342564692,1
Brenda Cook,compton630@fraudmail.com,"Unit 9891 Box 5375
DPO AA 42745",Tonga,3551687646582651,True,10,2,4612.25,0,Card,15.660543857539931,1
Jody Sanders,gonzalez955@fraudmail.com,"695 Johnson Path Apt. 757
North Toni, DC 22660",Sri Lanka,213193204558551,True,11,1,1153.5,0,Crypto,56.38109233238697,1
Adam Moore,morales380@fraudmail.com,"2280 Adam Mall Suite 694
Donaldville, MN 17336",Ecuador,3516400971976652,True,18,1,1828.1,1,Paypal,50.0601181904848,1
Katherine Bowers,small694@fraudmail.com,"663 Cooper Parks Apt. 482
Foleyborough, CA 42543",Benin,4726832964173319093,True,5,5,2037.17,1,Card,27.738085412470987,1
Jessica Johnson,austin172@fraudmail.com,"09945 Justin Curve Suite 860
Annachester, NM 33972",South Africa,4613270255710,True,10,5,2780.04,0,Paypal,44.62879886393458,1
Steven Campos,perez759@fraudmail.com,"3486 Lopez Parkway Apt. 893
South Jenna, WI 21824",Gambia,4979640535044,True,7,1,886.95,1,Crypto,54.401340648314275,1
Mr. David Harris,bolton234@fraudmail.com,"54336 Michael River Suite 540
Lake Heather, MT 10767",Maldives,30526310170491,True,15,2,2479.75,1,Card,55.526703131450525,1
Rachel Davis,freeman300@fraudmail.com,"97975 Jeffrey Ports
Beckland, LA 83554",Congo,4242997493832,True,18,5,3362.3,1,Paypal,56.09197613152702,1
Brooke Logan,burns125@fraudmail.com,"8396 William Square Apt. 283
Johnsonshire, ME 27538",Peru,4410843511896325,True,9,1,1613.6,1,Crypto,42.282176390370395,1
Robert Johnson,werner718@fraudmail.com,"504 Ali Roads Suite 452
New Scotttown, PR 09477",Korea,3517546646759839,True,10,5,4595.19,0,Crypto,19.124411764108267,1
Alan Pearson,thomas411@fraudmail.com,"87922 Kimberly Union
New David, OK 78404",Central African Republic,2228405865257979,True,2,3,508.81,1,Crypto,42.24846965548406,1
Justin Jones,brown865@fraudmail.com,"487 Mario Fords Apt. 575
West Brandonfort, MN 87966",Turkey,38452255747916,True,17,0,1087.6,1,Paypal,19.379787897301526,1
Jessica Johnson,mitchell153@fraudmail.com,"USNS Schmidt
FPO AP 03882",Suriname,379842254460122,True,9,1,1061.87,1,Crypto,23.365052319323688,1
Jasmine Gray,austin321@fraudmail.com,"94397 Mark Centers Apt. 059
Derekberg, DE 41408",Ireland,213193204558551,True,15,0,1061.14,0,Card,54.69148891820806,1
Stephanie Stephens,massey381@fraudmail.com,"52412 Brown Street Apt. 603
Racheltown, VI 52010",Falkland Islands (Malvinas),30457902318555,True,4,4,3810.99,0,Card,47.33099938489769,1
Laura Arias,dalton547@fraudmail.com,"7504 Justin Ferry
North Susan, MP 89597",United States Minor Outlying Islands,3516400971976652,True,12,0,3900.64,0,Crypto,26.262367196709725,1
Dakota Mccarty,sexton515@fraudmail.com,"7079 Amy Wells
Maryborough, IA 57842",Brunei Darussalam,3586814035655828,True,16,3,500.31,1,Card,19.911024267269458,1
Carol Robinson,reed351@fraudmail.com,"13718 Deborah Gardens
South Cameronborough, AS 79455",Mauritania,2258460925085079,True,14,0,1547.33,1,Card,22.30219669512008,1
Eric Taylor,harrison860@fraudmail.com,"8396 William Square Apt. 283
Johnsonshire, ME 27538",South Georgia and the South Sandwich Islands,213138870141323,True,14,3,2686.54,1,Paypal,29.6460224333986,1
Kristina Collins,williams651@fraudmail.com,"87922 Kimberly Union
New David, OK 78404",Brunei Darussalam,4435137035023446,True,14,4,1960.12,0,Paypal,23.986587044809532,1
David Russell,bender886@fraudmail.com,"75165 Lester Springs Suite 909
Port Kristenside, WI 28496",Greenland,4450274682932,True,19,1,2637.09,1,Crypto,22.66933758043252,1
Samantha Hamilton,smith900@fraudmail.com,"90253 Diaz Cliffs Apt. 085
Lake Jared, PA 22036",Anguilla,3571680793355308,True,2,4,820.05,0,Card,57.49239336633107,1
Amanda Fields,bailey379@fraudmail.com,"USCGC Foley
FPO AA 38356",Guadeloupe,6011983595980641,True,1,2,1234.14,0,Crypto,26.831206818835888,1
Denise Ross,cox818@fraudmail.com,"26173 Beth Island Apt. 463
Lake Michael, FM 17776",Honduras,502015156958,True,6,4,4988.07,0,Card,15.566259224173297,1
Elizabeth Smith,hansen592@fraudmail.com,"2280 Adam Mall Suite 694
Donaldville, MN 17336",Venezuela,3501801133719921,True,11,1,3365.63,0,Crypto,21.768163695686496,1
Danielle Mendoza,hartman265@fraudmail.com,"54723 Michael Station
Woodsberg, IN 33922",Jersey,3585383433889778,True,5,4,2391.15,0,Crypto,17.139156314276338,1
Kelly Anderson,good472@fraudmail.com,"41517 Brett Plaza
Smithchester, GU 85065",Iran,4722515004386799,True,5,5,1933.02,0,Paypal,55.98859790134584,1
Raymond Compton,vaughn580@fraudmail.com,"7397 Young Plaza Suite 431
Lake Sarahfurt, MN 82365",Oman,3551687646582651,True,20,4,1901.16,0,Card,41.9317416245071,1
James Williams III,obrien577@fraudmail.com,"805 Hubbard Wall Apt. 589
Marilynstad, VT 87776",Mauritius,4726832964173319093,True,3,0,3586.97,0,Crypto,46.231936195874624,1
Roger Murphy,miller952@fraudmail.com,"822 Hernandez Ford Apt. 247
Lake Gregory, WV 00630",Benin,180006689215571,True,11,3,702.33,1,Crypto,51.327673130935516,1
Elizabeth Porter,lawson180@fraudmail.com,"186 Padilla Groves
Dawnberg, NM 19915",Spain,2266294191314214,True,19,5,436.58,0,Paypal,20.342916362110714,1
Cassidy Torres,cochran120@fraudmail.com,"17058 Ashley Streets Suite 142
South Todd, AR 06276",Armenia,6011385414888494,True,17,1,399.53,1,Paypal,57.781571106936866,1
Samantha Jones,robertson381@fraudmail.com,"869 Warren Curve Suite 046
Jonesburgh, KY 18315",Ethiopia,4450274682932,True,9,3,2833.26,0,Paypal,20.5451999484008,1
Jill Clements,wilkins391@fraudmail.com,"83741 Rhodes Cliff
Glovermouth, FM 17183",Serbia,30252470016883,True,8,3,971.55,1,Crypto,34.4799628096789,1
Andrew Arroyo,thornton186@fraudmail.com,"31048 Mary Flats
New Michelle, PA 84474",Tunisia,4742764057858763310,True,18,1,1254.36,0,Crypto,35.1386224190681,1
Brandon Knapp,boone602@fraudmail.com,"879 Samantha Drives
West Jessicaview, LA 30647",Slovakia (Slovak Republic),3502834488628628,True,3,3,1088.83,0,Crypto,29.96580982083406,1
Jesse Lewis,payne654@fraudmail.com,"708 Christian Lake
New Ianport, CO 52220",Saint Lucia,584424744491,True,6,0,2576.09,0,Paypal,44.61940393061461,1
Mary Berger,smith446@fraudmail.com,"82564 Watkins Lakes
Port Michaelborough, CO 97138",Saudi Arabia,4042238921520720391,True,5,4,3235.55,0,Card,16.671292216710295,1
Patricia Bright,cordova381@fraudmail.com,"879 Samantha Drives
West Jessicaview, LA 30647",Singapore,4722515004386799,True,13,5,4531.81,0,Crypto,40.72410668426245,1
Brendan Franco,burch438@fraudmail.com,"83741 Rhodes Cliff
Glovermouth, FM 17183",Panama,4160389175827,True,20,2,429.68,0,Crypto,16.652848818066257,1
Barbara Mcbride,terry145@fraudmail.com,"504 Ali Roads Suite 452
New Scotttown, PR 09477",Vanuatu,3502834488628628,True,2,2,1866.14,0,Crypto,26.44545509928519,1
Joshua Brown,doyle881@fraudmail.com,"2075 Butler Knolls
Josephborough, ME 40651",Peru,3591130382179103,True,3,4,1777.68,1,Paypal,19.39882327942881,1
Jenna Smith,hawkins451@fraudmail.com,"7657 Cook Springs
Perrytown, WA 01049",Honduras,213138870141323,True,11,2,4282.93,1,Card,16.71600759579368,1
Misty Ortiz,allen673@fraudmail.com,"93984 Cole Ridges Apt. 090
West Johnmouth, DC 69423",Serbia,3545884417951418,True,15,0,2583.15,1,Crypto,23.307924781243628,1
Madison Edwards,taylor688@fraudmail.com,"PSC 4376, Box 7613
APO AP 31659",Korea,4410695532472753,True,13,0,2788.55,1,Card,50.60840535297883,1
Ronald Hampton,martin649@fraudmail.com,"93984 Cole Ridges Apt. 090
West Johnmouth, DC 69423",Cameroon,4242997493832,True,2,5,4996.62,0,Card,54.86001170934705,1
Beverly Cooper,scott113@fraudmail.com,"075 Justin Club Apt. 740
Kathleenmouth, NC 79413",Greece,4450274682932,True,11,4,1719.99,1,Crypto,57.12824551871099,1
Ronald Cervantes,roberts287@fraudmail.com,"10300 Jonathan Spur
Burtontown, NV 77098",Argentina,30355683354379,True,13,4,2636.73,0,Card,51.86369792524439,1
Madison Harvey,ortiz236@fraudmail.com,"504 Ali Roads Suite 452
New Scotttown, PR 09477",Grenada,3514891926134706,True,6,4,4158.35,1,Card,53.85616868646424,1
Mr. Daniel Cross,watson758@fraudmail.com,"2943 Timothy Manors Apt. 478
West Jacobtown, AS 38478",South Africa,30252470016883,True,14,1,321.27,0,Crypto,43.56316756885201,1
Nicole Jones,martin245@fraudmail.com,"7843 Evan Valleys Suite 564
East Biancaborough, MP 15826",Norway,6011128686960967,True,10,2,3959.13,0,Crypto,27.423793393069058,1
Kenneth Sanders,mcclure854@fraudmail.com,"87922 Kimberly Union
New David, OK 78404",Greece,6011935425550788,True,3,2,4229.06,0,Paypal,49.333120316201416,1
Morgan Parker,morgan221@fraudmail.com,"46475 Lyons Ports
Port Josephview, PR 39572",Singapore,4686972287082,True,16,4,370.61,1,Crypto,44.400953502185814,1
Jennifer Butler,rogers405@fraudmail.com,"94397 Mark Centers Apt. 059
Derekberg, DE 41408",Bangladesh,213134215539537,True,10,2,3719.49,0,Card,17.469763027527275,1
Krista Parker,crawford746@fraudmail.com,"9514 Warner Springs
West Brian, LA 98853",Faroe Islands,375327049857059,True,13,1,1119.15,0,Card,43.301792538238516,1
Jackie Kramer,richardson898@fraudmail.com,"2075 Butler Knolls
Josephborough, ME 40651",Liechtenstein,6011900140585907,True,13,2,625.96,0,Paypal,59.868439560063436,1
Madison Bryant,may919@fraudmail.com,"94414 Morris Ferry Apt. 822
New Stanley, MS 22885",Vanuatu,4722515004386799,True,4,0,2330.13,1,Crypto,47.95891183338381,1
Bobby Williams,olsen558@fraudmail.com,"7736 Jason Circle
Christineberg, MN 39305",Palestinian Territory,4968074956445316019,True,4,3,2635.35,0,Card,36.768255282743716,1
Kristine Medina,hernandez844@fraudmail.com,"83741 Rhodes Cliff
Glovermouth, FM 17183",Saudi Arabia,375943245952401,True,9,4,255.43,0,Crypto,15.051611542895612,1
Jennifer Fowler,chambers218@fraudmail.com,"569 Donna Corner Apt. 292
Port Stevenland, NE 57699",Trinidad and Tobago,375327049857059,True,13,2,4924.15,1,Card,27.86759231877325,1
Amber Haynes,rodriguez463@fraudmail.com,"248 Long Viaduct
West Miguelport, PA 66064",Liechtenstein,3551687646582651,True,5,5,1383.02,1,Paypal,34.38706202246075,1
Logan Medina,pacheco645@fraudmail.com,"663 Cooper Parks Apt. 482
Foleyborough, CA 42543",Burkina Faso,4726832964173319093,True,15,3,367.35,1,Paypal,49.38495434155589,1
Adam Reed,ross388@fraudmail.com,"504 Ali Roads Suite 452
New Scotttown, PR 09477",Luxembourg,3540673792638038,True,15,5,4532.7,1,Paypal,20.096106561296907,1
David Murphy,chambers712@fraudmail.com,"43747 Thomas Spur Suite 350
North Sarahfort, RI 30455",Svalbard & Jan Mayen Islands,180039985409317,True,16,3,4372.49,1,Card,59.619051757088215,1
Courtney Kelley,castro251@fraudmail.com,"90253 Diaz Cliffs Apt. 085
Lake Jared, PA 22036",Kazakhstan,3516400971976652,True,17,5,2337.17,0,Crypto,34.12942912068749,1
William Miller,madden485@fraudmail.com,"USNV Schultz
FPO AP 65884",Paraguay,6011983595980641,True,14,4,2432.88,0,Paypal,59.00405951689169,1
Caleb Mack,gallagher520@fraudmail.com,"248 Holly Place
North Elizabethburgh, SD 78441",Moldova,346929775147732,True,18,5,1933.17,0,Card,45.83675206180823,1
Melissa Rogers,watts779@fraudmail.com,"6377 Julie Burg Suite 495
Wilsonfort, VT 96039",Aruba,4491073133887708,True,10,4,4124.97,1,Paypal,17.3684748854294,1
Joshua Black,owens981@fraudmail.com,"54336 Michael River Suite 540
Lake Heather, MT 10767",Guam,38506112394376,True,16,1,1258.22,0,Card,17.980750477115834,1
Benjamin Davis,chavez347@fraudmail.com,"70085 Wilkins Row Suite 852
Rayfort, MS 31939",Taiwan,36458785263482,True,8,4,1689.54,0,Card,58.17737008939421,1
Cody Herrera,scott816@fraudmail.com,"USCGC Turner
FPO AA 64054",Faroe Islands,213138870141323,True,7,4,3621.89,0,Card,19.35528991294577,1
Tricia Whitehead,perkins372@fraudmail.com,"09945 Justin Curve Suite 860
Annachester, NM 33972",Guadeloupe,3586814035655828,True,19,5,2430.6,1,Card,23.261908144656143,1
Dr. Jimmy Bailey,king815@fraudmail.com,"3253 Sarah Pines Apt. 813
South Jesseland, RI 53094",Uganda,6011385414888494,True,10,0,4543.75,1,Card,58.89730878779749,1
Laura Kline,davis981@fraudmail.com,"Unit 0765 Box 5580
DPO AE 33986",Cote d'Ivoire,5414971581794378,True,17,3,1398.11,0,Crypto,32.1996529865105,1
Scott Brooks,greer249@fraudmail.com,"74265 Parrish Avenue Suite 417
North Mary, IA 16041",Mayotte,6011768541762288,True,3,4,3046.06,0,Crypto,23.50517262306457,1
Frances Phillips,allen134@fraudmail.com,"2867 Debra Trafficway
Rogersport, SD 60650",Bhutan,4015400335233842525,True,10,5,1114.63,0,Crypto,40.60765990363899,1
Russell Harper,jenkins255@fraudmail.com,"31048 Mary Flats
New Michelle, PA 84474",British Virgin Islands,213193204558551,True,16,0,4779.71,1,Paypal,48.56778071122455,1
Rachel Hughes,woodward527@fraudmail.com,"3486 Lopez Parkway Apt. 893
South Jenna, WI 21824",Rwanda,6011701030663899,True,14,2,296.07,0,Card,40.41571648135462,1
Tyler Hooper,bennett957@fraudmail.com,"74265 Parrish Avenue Suite 417
North Mary, IA 16041",Fiji,2715690318552262,True,16,5,1657.25,1,Paypal,34.35200025082729,1
